timestamp;buyer;seller;symbol;currency;price;quantity
80300;;;STARFRUIT;SEASHELLS;5048;6
80500;SUBMISSION;;STARFRUIT;SEASHELLS;5047;2
80500;;;AMETHYSTS;SEASHELLS;9998;1
80500;;;STARFRUIT;SEASHELLS;5052;1
81200;;;AMETHYSTS;SEASHELLS;10002;2
81200;;;STARFRUIT;SEASHELLS;5051;2
81300;;SUBMISSION;STARFRUIT;SEASHELLS;5050;1
81300;;;AMETHYSTS;SEASHELLS;10004;2
81300;;;AMETHYSTS;SEASHELLS;10002;1
81300;;;STARFRUIT;SEASHELLS;5051;2
81500;;;AMETHYSTS;SEASHELLS;9998;1
81600;;;AMETHYSTS;SEASHELLS;10002;1
82000;;;AMETHYSTS;SEASHELLS;10002;1
82100;;;AMETHYSTS;SEASHELLS;9998;4
82300;;;AMETHYSTS;SEASHELLS;10004;2
82300;;;AMETHYSTS;SEASHELLS;10004;7
82500;;;AMETHYSTS;SEASHELLS;9998;3
82600;;;STARFRUIT;SEASHELLS;5046;2
83100;;;AMETHYSTS;SEASHELLS;9998;5
83500;;SUBMISSION;STARFRUIT;SEASHELLS;5051;1
83600;;;AMETHYSTS;SEASHELLS;9998;1
83600;;;AMETHYSTS;SEASHELLS;9998;1
83600;;;STARFRUIT;SEASHELLS;5045;2
83800;;;AMETHYSTS;SEASHELLS;9995;11
83800;;;AMETHYSTS;SEASHELLS;9998;2
84300;;;STARFRUIT;SEASHELLS;5046;1
84700;;;AMETHYSTS;SEASHELLS;10002;1
84700;;;AMETHYSTS;SEASHELLS;10002;2
85100;;;AMETHYSTS;SEASHELLS;9996;1
85500;;;STARFRUIT;SEASHELLS;5052;1
85800;;;STARFRUIT;SEASHELLS;5048;2
85900;;;AMETHYSTS;SEASHELLS;10002;1
85900;;;AMETHYSTS;SEASHELLS;9998;8
86000;;;STARFRUIT;SEASHELLS;5051;1
86000;;;STARFRUIT;SEASHELLS;5051;4
86100;;;STARFRUIT;SEASHELLS;5047;1
86200;SUBMISSION;;STARFRUIT;SEASHELLS;5048;1
86600;;;AMETHYSTS;SEASHELLS;10002;1
86600;;;STARFRUIT;SEASHELLS;5048;1
86700;;SUBMISSION;STARFRUIT;SEASHELLS;5053;1
86700;;;STARFRUIT;SEASHELLS;5053;1
86900;;;STARFRUIT;SEASHELLS;5054;1
87000;;;AMETHYSTS;SEASHELLS;9996;1
87000;;;STARFRUIT;SEASHELLS;5048;1
87300;;;AMETHYSTS;SEASHELLS;9996;2
87300;;;AMETHYSTS;SEASHELLS;9996;5
87400;;;STARFRUIT;SEASHELLS;5049;1
87600;;;STARFRUIT;SEASHELLS;5054;1
87800;;;AMETHYSTS;SEASHELLS;9998;1
88000;;;AMETHYSTS;SEASHELLS;10002;1
88200;;;AMETHYSTS;SEASHELLS;9998;1
88200;;;AMETHYSTS;SEASHELLS;9998;2
88200;;;STARFRUIT;SEASHELLS;5057;1
88400;;;STARFRUIT;SEASHELLS;5056;1
88500;;;AMETHYSTS;SEASHELLS;10005;1
88500;;;STARFRUIT;SEASHELLS;5058;1
88600;SUBMISSION;;STARFRUIT;SEASHELLS;5052;4
89100;;;STARFRUIT;SEASHELLS;5051;1
89200;SUBMISSION;;STARFRUIT;SEASHELLS;5054;1
89600;;;STARFRUIT;SEASHELLS;5049;1
89600;;;STARFRUIT;SEASHELLS;5049;10
89800;;;STARFRUIT;SEASHELLS;5055;1
89900;;;AMETHYSTS;SEASHELLS;10004;1
89900;;;STARFRUIT;SEASHELLS;5056;1
90100;;;AMETHYSTS;SEASHELLS;9998;1
90200;;;AMETHYSTS;SEASHELLS;10004;1
90200;;;STARFRUIT;SEASHELLS;5055;1
90300;;;AMETHYSTS;SEASHELLS;10005;2
90300;;;STARFRUIT;SEASHELLS;5057;2
90400;;;STARFRUIT;SEASHELLS;5051;8
90500;;;AMETHYSTS;SEASHELLS;10004;1
90500;;;STARFRUIT;SEASHELLS;5057;1
90700;;;AMETHYSTS;SEASHELLS;10005;1
90700;;;STARFRUIT;SEASHELLS;5058;1
91000;;;AMETHYSTS;SEASHELLS;10002;1
91600;;SUBMISSION;STARFRUIT;SEASHELLS;5058;3
91600;;;STARFRUIT;SEASHELLS;5058;1
91800;;SUBMISSION;STARFRUIT;SEASHELLS;5057;2
91800;;;STARFRUIT;SEASHELLS;5054;1
92200;;;AMETHYSTS;SEASHELLS;10002;3
92300;SUBMISSION;;STARFRUIT;SEASHELLS;5055;1
92300;;;AMETHYSTS;SEASHELLS;10004;1
92300;;;STARFRUIT;SEASHELLS;5061;1
92400;;;AMETHYSTS;SEASHELLS;10002;2
92400;;;STARFRUIT;SEASHELLS;5061;2
92600;;;STARFRUIT;SEASHELLS;5054;1
93100;SUBMISSION;;STARFRUIT;SEASHELLS;5057;2
93100;;;AMETHYSTS;SEASHELLS;10002;1
93500;;SUBMISSION;STARFRUIT;SEASHELLS;5059;3
93600;;;AMETHYSTS;SEASHELLS;9998;1
93600;;;STARFRUIT;SEASHELLS;5062;1
94500;;;STARFRUIT;SEASHELLS;5064;15
94700;;;STARFRUIT;SEASHELLS;5062;1
94800;;;AMETHYSTS;SEASHELLS;9996;1
94800;;;AMETHYSTS;SEASHELLS;9996;1
94800;;;STARFRUIT;SEASHELLS;5057;2
95100;;;STARFRUIT;SEASHELLS;5061;1
95300;;;STARFRUIT;SEASHELLS;5061;1
95600;;;AMETHYSTS;SEASHELLS;9998;1
95700;;;AMETHYSTS;SEASHELLS;10002;7
95800;SUBMISSION;;STARFRUIT;SEASHELLS;5057;1
95800;;;AMETHYSTS;SEASHELLS;9998;1
95900;;SUBMISSION;STARFRUIT;SEASHELLS;5062;1
96000;;;STARFRUIT;SEASHELLS;5062;1
96100;;;AMETHYSTS;SEASHELLS;10002;2
96100;;;STARFRUIT;SEASHELLS;5056;1
96100;;;STARFRUIT;SEASHELLS;5063;2
96400;;;STARFRUIT;SEASHELLS;5057;7
96400;;;STARFRUIT;SEASHELLS;5057;2
96600;;;STARFRUIT;SEASHELLS;5056;1
97200;SUBMISSION;;STARFRUIT;SEASHELLS;5055;5
97800;SUBMISSION;;STARFRUIT;SEASHELLS;5056;7
97900;;;AMETHYSTS;SEASHELLS;10002;3
98000;;;AMETHYSTS;SEASHELLS;10004;2
98000;;;AMETHYSTS;SEASHELLS;10004;3
98100;SUBMISSION;;STARFRUIT;SEASHELLS;5053;1
98100;;;AMETHYSTS;SEASHELLS;9998;1
98200;;;STARFRUIT;SEASHELLS;5052;6
98300;SUBMISSION;;STARFRUIT;SEASHELLS;5055;3
98500;;;AMETHYSTS;SEASHELLS;9998;1
98600;;;AMETHYSTS;SEASHELLS;10005;9
98900;;;AMETHYSTS;SEASHELLS;10004;1
98900;;;AMETHYSTS;SEASHELLS;10005;2
99200;;;AMETHYSTS;SEASHELLS;9995;2
99200;;;STARFRUIT;SEASHELLS;5050;2
99300;;;AMETHYSTS;SEASHELLS;9998;1
99300;;;STARFRUIT;SEASHELLS;5055;1
99500;;;AMETHYSTS;SEASHELLS;9998;3
99600;;;STARFRUIT;SEASHELLS;5056;12
99700;;;AMETHYSTS;SEASHELLS;9995;2
99700;;;STARFRUIT;SEASHELLS;5050;2
99900;SUBMISSION;;STARFRUIT;SEASHELLS;5051;1
